0.075459,0.0514662,0.107927,0.0797842
0.0358422,0.0476195,0.0996588,0.131719
0.0758394,0.0773454,0.326267,0.119716
0.0922328,0.0747042,0.287821,0.150752
0.0512098,0.064321,0.300047,0.112364
0.0667974,0.0804825,0.167226,0.0911363
0.0856664,0.0761981,0.27115,0.0924598
0.0562669,0.0611644,0.117667,0.108315
0.0707973,0.0698245,0.215457,0.10068
0.0862273,0.111826,0.212359,0.073213
0.049434,0.0550935,0.146809,0.0605098
0.0534878,0.0827395,0.158227,0.114576
0.0709231,0.0712577,0.177338,0.0833551
0.048285,0.0977194,0.126797,0.0928563
0.0584529,0.103914,0.0954498,0.0927359
0.0899247,0.0664218,0.276577,0.105209
0.0601553,0.055166,0.152485,0.0586203
0.051008,0.107659,0.268109,0.0728559
0.118802,0.0585284,0.212257,0.187284
0.0564935,0.0470189,0.199015,0.112001
0.17033,0.134204,0.163297,0.245224
0.0891741,0.137254,0.258396,0.300351
0.16168,0.186993,0.364039,0.117302
0.621433,0.595159,0.544964,0.58001
0.364807,0.424825,0.497891,0.599957
0.121933,0.132071,0.293023,0.255026
0.122131,0.275348,0.316263,0.120837
0.136871,0.181954,0.193065,0.207368
0.123609,0.132881,0.314682,0.520143
0.208989,0.296651,0.412662,0.358044
0.113778,0.324669,0.255065,0.50162
0.184523,0.431211,0.54385,0.713191
0.153188,0.221391,0.364531,0.111724
0.156925,0.296026,0.71455,0.23341
0.317767,0.169297,0.366379,0.310795
0.247608,0.398802,1.06045,0.50988
0.288317,0.296071,0.305645,0.582048
0.0905921,0.132783,0.227784,0.309066
0.200143,0.208288,0.26127,0.126487
0.160358,0.253325,0.332483,0.295994
0.574319,0.334388,0.635795,0.737588
0.200104,0.237282,0.268932,0.376573
0.16562,0.136584,0.154532,0.490519
0.0986739,0.145199,0.19331,0.433363
0.171156,0.0827223,0.232774,0.233496
0.276973,0.294239,0.68878,0.294406
0.240123,0.222708,0.653163,0.462736
0.245111,0.241315,0.351404,0.341425
0.119796,0.117784,0.519293,0.437717
0.125053,0.182204,0.252432,0.261643
0.315532,0.238145,0.525563,0.309721
0.171176,0.114152,0.244579,0.34491
0.134002,0.234506,0.254831,0.257041
0.133623,0.240128,0.299968,0.325325
0.0875356,0.12669,0.14263,0.249455
0.376006,0.217131,0.239183,0.291969
0.245657,0.200822,0.366721,0.231365
0.40412,0.182697,0.32567,0.467889
0.197515,0.241459,0.473968,0.633314
0.282922,0.205616,0.337169,0.202538
0.22826,0.195686,0.207284,0.419053
0.179423,0.321292,0.449294,0.427394
0.239522,0.178491,0.433092,0.313846
0.261549,0.307795,0.26341,0.499326
0.183227,0.155744,0.199211,0.377729
0.158278,0.0699782,0.107828,0.343033
0.287943,0.237366,0.180909,0.23039
0.121826,0.170346,0.173345,0.34623
0.244621,0.154784,0.249551,0.301447
0.270438,0.230861,0.435443,0.472372
0.159569,0.143639,0.249187,0.492828
0.195707,0.228685,0.204616,0.397649
0.184501,0.184663,0.342615,0.447175
0.181046,0.212655,0.200895,0.433308
0.181496,0.191985,0.247002,0.402217
0.314359,0.224118,0.404677,0.351083
0.325088,0.196345,0.37121,0.500485
0.203307,0.158674,0.397906,0.301715
0.158528,0.189487,0.243567,0.3774
0.137793,0.0836191,0.50002,0.435501
0.247489,0.208437,0.169025,0.419605
0.202502,0.105236,0.265368,0.333843
0.154714,0.152593,0.246655,0.429413
0.278776,0.264623,0.28583,0.545781
0.257303,0.183599,0.500793,0.504773
0.19116,0.263141,0.195133,0.329488
0.257002,0.286716,0.225165,0.521685
0.172913,0.188187,0.170116,0.319385
0.181345,0.105949,0.263323,0.524974
0.253543,0.151635,0.397249,0.316435
0.240444,0.188815,0.227345,0.405422
0.119289,0.18411,0.183771,0.311825
0.25825,0.278025,0.230675,0.346806
0.268654,0.171247,0.438152,0.37165
0.198191,0.20706,0.272563,0.45526
0.150381,0.149242,0.206957,0.313295
0.187601,0.185442,0.377103,0.358731
0.219688,0.174058,0.45281,0.441853
0.125618,0.227552,0.287742,0.390883
0.12718,0.162392,0.251051,0.389888
0.417513,0.220401,0.326088,0.898607
0.39847,0.325634,0.563943,0.994542
0.284663,0.175375,0.471622,0.476602
0.260349,0.219031,0.717525,0.313542
0.239232,0.158084,0.469619,0.696875
0.268162,0.23539,0.463701,0.538327
0.266813,0.205642,0.236,0.379265
0.180729,0.144622,0.232244,0.318638
0.194457,0.242779,0.308242,0.37047
0.370027,0.244703,0.404117,0.648638
0.251715,0.291267,0.430763,0.383209
0.476256,0.408304,0.485012,0.696988
0.179205,0.172263,0.46074,0.342687
0.385729,0.375525,0.649413,0.380847
0.281571,0.294544,0.398029,0.819042
0.166067,0.413836,0.371215,0.603935
0.208782,0.227897,0.242625,0.3948
0.243254,0.350625,0.334618,0.655948
0.34345,0.266829,0.318092,0.590093
0.401527,0.225118,0.369084,0.675696
0.232549,0.107252,0.458233,0.396232
0.403458,0.516609,1.65484,0.915488
0.257107,0.223218,0.381428,0.512668
0.247616,0.39244,0.384667,0.810705
0.278929,0.234482,0.514312,0.72344
0.342382,0.349411,0.459385,0.736168
0.368861,0.297457,0.242359,0.484302
0.357214,0.237841,0.46211,0.714736
0.73838,0.438436,0.370482,0.755603
0.251677,0.422833,0.319006,0.548682
0.202478,0.173971,0.296903,0.624666
0.339098,0.38162,0.471182,0.927226
0.274059,0.335596,0.561927,0.548878
0.345082,0.205674,0.234348,0.44176
0.287351,0.255001,0.359291,0.631553
0.283353,0.174663,0.860379,0.624896
0.243865,0.35067,0.431434,0.727818
0.225957,0.219304,0.406158,0.627037
0.240407,0.28901,0.267849,0.421681
0.215313,0.236529,0.259809,0.624608
