0.0451257,4.00856,0.511179,0.269186
0.119526,5.24999,0.635192,0.192558
0.103269,4.18249,0.424472,0.168327
0.120086,3.73786,0.396879,0.196129
0.0422777,4.31547,0.447624,0.113492
0.090582,5.03848,0.441787,0.202079
0.113047,5.1696,0.695963,0.131255
0.0485442,4.94468,0.45012,0.130083
0.0823449,4.36948,0.372371,0.178734
0.0753329,4.42133,0.0778766,0.147305
0.0786509,4.61004,0.522622,0.145028
0.114173,5.04157,0.616242,0.301731
0.11888,5.55316,0.664059,0.273643
0.106703,5.20703,0.536662,0.151331
0.122578,4.71501,0.599251,0.163719
0.0930215,5.54257,0.480854,0.191358
0.075963,5.35066,0.330525,0.132876
0.100534,5.30901,0.483235,0.192899
0.109443,5.73586,0.454688,0.220878
0.0643209,5.55726,0.55573,0.160603
0.130651,5.62944,0.573571,0.256658
0.106147,5.40261,0.519573,0.164349
0.0723519,5.37712,0.526707,0.146706
0.0892901,5.04497,0.527924,0.189008
0.0800702,4.91501,0.407908,0.175239
0.102486,3.85984,0.349974,0.175538
0.126532,3.918,0.392479,0.174146
0.103287,3.81591,0.35165,0.100964
0.0823924,3.5133,0.403079,0.176144
0.112691,3.66305,0.377704,0.149624
0.210534,3.823,0.43541,0.154026
0.119791,3.54743,0.323506,0.165858
0.0468605,3.77801,0.290941,0.145336
0.0662907,3.86722,0.316152,0.182218
0.090908,3.7213,0.253621,0.10366
5.76274,1.55529,1.47246,0.914381
6.10063,1.47058,1.36685,1.13943
0.904351,0.523011,1.41959,0.757023
0.697755,0.45909,1.04638,0.599379
1.47709,0.588754,1.27041,0.601146
0.732234,0.462587,0.840747,0.790799
1.77044,1.34095,1.83525,0.656887
0.351945,0.311583,0.867858,0.329013
1.47345,1.0268,1.09776,0.967192
2.2322,1.74208,4.12393,1.77899
2.10628,1.64295,2.07193,3.56625
2.3277,1.35739,1.22885,2.1815
1.37333,1.38399,2.04747,0.686961
1.29514,0.580396,0.693663,0.713174
1.464,1.14383,1.20673,1.18586
1.99601,1.31919,1.41736,1.7959
0.733052,1.20249,1.70389,1.74611
0.75612,2.49173,1.31267,0.687378
0.509727,0.664254,0.984811,1.65964
2.44917,2.33508,2.55304,1.97314
0.59906,0.334348,0.615182,0.392744
0.898464,0.712146,1.1557,0.481962
0.47679,2.01068,1.79613,0.679593
0.616932,0.602492,0.800228,1.01905
0.533102,1.19988,1.94078,1.26737
0.559618,0.929062,1.41996,0.609936
1.20699,2.13553,1.52225,1.11767
0.526842,0.876884,1.27921,0.825372
0.836755,0.634982,0.771222,0.434165
0.78368,0.903027,0.894188,1.00005
0.685843,1.88355,1.03367,1.47147
1.40636,3.06696,1.77965,1.50374
1.66026,1.33007,1.95735,1.48782
1.57048,0.867707,0.868814,0.469948
0.938842,1.65225,1.3033,0.787946
0.0536747,0.691469,0.0731099,0.07131
0.0419383,0.676317,0.282468,0.0881883
0.25646,0.630066,0.159327,0.0526511
0.0470319,0.665444,0.194593,0.0551714
0.0239901,0.674422,0.0568269,0.0789762
0.0330778,1.54453,0.456871,0.758003
