1.44863,1.64186,3.58587,13.7265
39.3358,1.57794,3.76812,2.6237
34.2462,1.67138,0.728068,1.63166
38.9078,1.45925,4.72238,2.60227
32.7324,1.05545,3.76372,1.60118
18.6505,6.45929,0.296864,0.537883
20.6072,6.56374,1.13012,0.463438
17.4099,5.98771,0.373884,0.475333
16.8371,0.76137,0.705478,1.03273
23.1212,0.719837,0.562912,0.697177
19.2547,0.736268,0.221369,0.658643
16.3152,0.53218,0.715818,0.80738
19.4571,6.42478,1.22247,0.476221
18.8022,6.07312,1.05331,0.216993
18.3454,0.817615,1.04399,1.4213
6.86169,0.128664,0.126503,0.15219
6.97353,0.159384,0.395134,0.118298
7.08873,0.106856,0.237187,0.191338
6.70351,0.1086,0.243243,0.171855
6.45941,0.184126,0.160096,0.170486
6.72718,0.155625,0.156,0.142749
6.58197,0.170079,0.327627,0.0884789
7.14345,0.115947,0.389204,0.158101
6.65755,0.0861111,0.300435,0.164113
6.75078,0.0977492,0.295703,0.1379
7.57223,0.294604,0.136566,0.305149
11.5309,0.345921,0.288697,0.28588
11.4371,0.472942,0.255756,0.389677
11.3175,0.323105,0.290138,0.325834
10.5742,0.415035,0.168653,0.32034
10.2268,0.631696,0.340389,0.234284
9.18396,0.3018,0.25464,0.24357
11.8447,0.324311,0.218288,0.579598
11.4291,0.315356,0.30986,0.309319
9.25567,0.468412,0.23465,0.344662
1.12291,0.134082,0.584218,1.11595
1.08346,0.0888555,0.603938,1.05422
1.22841,0.158582,0.566011,1.23574
1.02475,0.121256,0.638409,1.09078
1.09102,0.133383,0.475642,1.14274
1.07464,0.129718,0.46906,1.04346
1.00528,0.15034,0.5028,1.03697
0.839658,0.509218,0.483119,0.662631
0.840528,0.517356,0.470614,0.725706
0.039774,0.516336,0.434441,0.641596
0.819555,0.544023,0.496651,0.669645
0.781852,0.508275,0.405976,0.666781
0.823391,0.558407,0.0913461,0.0830009
0.814941,0.549057,0.418602,0.694656
0.808024,0.51381,0.067135,0.163266
0.788029,0.535536,0.0409478,0.707005
0.823938,0.48794,0.426315,0.128755
0.401319,0.308118,0.499366,0.716265
0.662623,0.1124,0.167332,0.627821
0.614942,0.118952,0.122841,0.614672
0.613424,0.104479,0.155001,0.679338
0.686647,0.110304,0.199873,0.653298
0.621875,0.083216,0.168492,0.713086
0.666884,0.131616,0.128382,0.610429
0.567232,0.0914903,0.137816,0.670855
0.692144,0.103735,0.474463,0.63034
0.611103,0.0735357,0.105142,0.727011
1.78718,0.0936407,0.26492,0.791603
1.84216,0.129313,0.136215,0.0654625
1.88055,0.0850342,0.193726,0.102146
1.67168,0.237816,0.302949,0.0882181
1.90392,0.160439,0.140807,0.0940569
3.35022,0.55793,0.69071,2.18937
3.06993,0.429108,1.04305,2.60605
3.00085,0.379214,1.08724,2.10301
2.83488,0.352949,0.740495,0.268688
2.58865,0.33226,0.285442,1.98518
2.67325,0.254623,0.919604,2.13116
2.51569,0.312389,0.759593,2.05946
2.77913,0.449447,1.10299,2.57038
2.35743,0.201465,0.829534,2.05377
3.23977,1.15447,0.471379,1.00831
0.847824,0.219832,0.0598221,0.884274
1.02117,0.275772,0.452464,0.93219
0.896744,0.202845,0.397905,0.836797
0.975524,0.187417,0.414477,0.185552
0.910841,0.269263,0.310779,0.165044
0.86749,0.20765,0.42301,0.740593
0.840699,0.16056,0.117188,0.736751
0.871355,0.193761,0.129066,0.657269
0.759059,0.145106,0.135979,0.122295
0.944781,0.217608,0.461742,0.220249
0.647299,0.152395,0.254033,0.878606
0.569229,0.159338,0.185002,0.875023
0.650884,0.120043,0.163714,0.181592
0.555231,0.141585,0.206121,0.87712
0.544237,0.117754,0.260082,0.196467
0.607758,0.151042,0.339816,1.00606
0.585152,0.111034,0.317368,0.935508
0.531609,0.206814,0.196323,0.883454
0.693217,0.0875672,0.279979,0.204661
0.624389,0.122656,0.185624,0.981632
8.98315,0.464297,0.144839,0.224286
9.14425,0.223678,0.250529,0.237411
9.35609,0.314276,0.338484,0.206947
9.08976,0.295301,0.499477,0.172427
10.4081,0.442577,0.445477,1.08362
8.7687,0.483799,0.260894,0.332528
7.34727,0.282494,0.241468,0.231833
8.57396,0.345652,0.459296,0.247134
6.66806,0.32622,0.313044,0.64181
7.12311,0.212043,0.185444,0.189138
7.77134,0.60088,0.0702566,0.578295
7.26157,2.87593,0.233878,0.81164
9.32364,3.26649,0.238675,0.215358
8.6925,0.469045,0.218334,0.208769
8.54131,3.02295,0.0438212,0.212047
6.9895,0.563728,0.237774,0.309987
6.20296,0.389138,0.367348,0.206822
7.62036,3.12702,0.202536,0.805827
7.52289,2.95066,0.274305,0.279827
7.22115,0.371523,0.110249,0.184749
4.37303,0.328859,0.123498,0.114409
3.66934,0.164852,0.197634,0.125954
4.55443,0.22355,0.0896032,0.174288
4.4697,0.170699,0.120389,0.154327
4.7617,0.271259,0.19637,0.0798906
4.49914,0.230288,0.0922563,0.346526
4.30225,0.194732,0.114995,0.1319
4.50701,0.261759,0.0927414,0.136806
4.09369,0.235531,0.312408,0.31075
4.14071,0.228503,0.300074,0.353832
5.83404,0.333123,0.176996,0.631498
4.59674,0.255753,0.24149,0.553751
5.4928,0.256402,0.158498,0.532764
5.21452,0.339676,0.209874,0.474341
5.31064,0.248986,0.150238,0.217176
4.86363,0.205154,0.21024,0.593216
5.08688,0.320126,0.230188,0.62102
5.39422,0.363758,0.175504,0.716535
4.71128,0.235771,0.241276,0.10573
5.01041,0.270481,0.180324,0.150355
1.19848,0.0854177,0.241608,0.890318
1.10431,0.112983,0.309,0.853587
1.0401,0.0635143,0.193532,0.785671
0.984501,0.148915,0.279452,0.749011
1.14959,0.0901206,0.270877,0.909371
1.25045,0.119765,0.298157,0.937737
1.01301,0.114397,0.184746,0.793914
1.01899,0.136511,0.274487,0.791559
1.06025,0.0660516,0.229911,0.835843
1.17345,0.0603259,0.0717541,0.923704
1.74875,0.307293,0.344194,1.25515
1.83015,0.25819,0.425132,1.13126
1.84474,0.317897,0.644182,1.30815
2.49524,0.341436,0.434919,1.73363
2.21606,0.306349,0.626898,1.3574
1.86646,0.197166,0.530053,1.3809
1.81533,0.175458,0.601085,1.29058
2.30297,0.443541,0.563768,1.5418
2.38508,0.244311,0.576003,1.50243
1.97062,0.210741,0.518337,1.37497
0.0739862,0.657029,0.445163,0.825583
0.0681611,0.637271,0.36775,0.777725
1.37953,0.602169,0.4596,0.756167
1.32475,0.575247,0.430927,0.825717
1.09052,0.538135,0.363478,0.126968
1.37354,0.646776,0.577152,0.693887
1.39034,0.661957,0.377829,0.759208
0.0650574,0.646594,0.0427863,0.728542
1.16445,0.561707,0.328263,0.641147
1.29066,0.686054,0.512359,0.220502
0.0739862,0.657029,0.445163,0.825583
0.0681611,0.637271,0.36775,0.777725
1.37953,0.602169,0.4596,0.756167
1.32475,0.575247,0.430927,0.825717
1.09052,0.538135,0.363478,0.126968
1.37354,0.646776,0.577152,0.693887
1.39034,0.661957,0.377829,0.759208
0.0650574,0.646594,0.0427863,0.728542
1.16445,0.561707,0.328263,0.641147
1.29066,0.686054,0.512359,0.220502
1.05077,0.0554914,0.107747,0.370117
1.0686,0.0146845,0.0342952,0.0411974
1.02007,0.0243052,0.0560307,0.377331
1.03377,0.0272051,0.0588303,0.0252735
1.03491,0.0996352,0.028473,0.462
1.04349,0.0528322,0.125691,0.0354075
1.0405,0.0171254,0.0431075,0.414432
1.01363,0.0294675,0.0549985,0.0277441
1.05626,0.0391892,0.0310464,0.404119
1.06965,0.0505446,0.0451327,0.38246
2.09847,0.187165,0.184681,1.17825
2.19332,0.11084,0.299275,1.24737
2.11558,0.124358,0.373078,1.35473
2.38216,0.135871,0.335611,1.49893
2.0614,0.127156,0.242671,1.24837
2.17243,0.0981515,0.350563,1.15111
1.95336,0.0644508,0.247296,1.0635
1.82012,0.0689198,0.220413,0.926338
1.84807,0.0556937,0.162952,0.979946
2.05706,0.151938,0.306706,1.28452
1.51148,0.144087,0.279133,0.0965281
1.80124,0.127675,0.33835,0.798186
1.49739,0.153068,0.204392,0.0873012
1.53846,0.110391,0.253423,0.783367
1.6446,0.14399,0.0717871,0.962239
1.61234,0.203394,0.0879783,0.757032
1.55951,0.153893,0.125782,0.700588
1.50234,0.128339,0.25199,0.112029
1.46833,0.156046,0.0705993,0.0579269
1.57596,0.106696,0.304163,0.735502
1.04883,0.0963202,0.117821,0.624135
1.09928,0.0529593,0.299247,0.936462
0.987827,0.079148,0.199905,0.684461
1.1871,0.0799539,0.288028,0.746384
1.17323,0.101896,0.27507,0.893119
1.17622,0.0464303,0.331516,0.825394
1.13631,0.0689923,0.283293,0.749031
1.1127,0.0634873,0.283134,0.798204
1.14261,0.09138,0.306887,0.787371
1.04739,0.053433,0.208746,0.709217
